StockCode,date,units,horizon_step,prediction,model,fold,origin
21975,2011-09-11,385.0,4,256.0,Seasonal naive (52w),5,2011-08-14
21977,2011-08-21,879.0,1,1531.0,Seasonal naive (52w),5,2011-08-14
21977,2011-08-28,876.0,2,1181.0,Seasonal naive (52w),5,2011-08-14
21977,2011-09-04,205.0,3,481.0,Seasonal naive (52w),5,2011-08-14
21977,2011-09-11,664.0,4,710.0,Seasonal naive (52w),5,2011-08-14
21980,2011-08-21,88.0,1,384.0,Seasonal naive (52w),5,2011-08-14
21980,2011-08-28,5.0,2,89.0,Seasonal naive (52w),5,2011-08-14
21980,2011-09-04,108.0,3,78.0,Seasonal naive (52w),5,2011-08-14
21980,2011-09-11,362.0,4,149.0,Seasonal naive (52w),5,2011-08-14
21981,2011-08-21,84.0,1,344.0,Seasonal naive (52w),5,2011-08-14
21981,2011-08-28,74.0,2,147.0,Seasonal naive (52w),5,2011-08-14
21981,2011-09-04,126.0,3,134.0,Seasonal naive (52w),5,2011-08-14
21981,2011-09-11,207.0,4,83.0,Seasonal naive (52w),5,2011-08-14
21982,2011-08-21,79.0,1,328.0,Seasonal naive (52w),5,2011-08-14
21982,2011-08-28,113.0,2,127.0,Seasonal naive (52w),5,2011-08-14
21982,2011-09-04,28.0,3,100.0,Seasonal naive (52w),5,2011-08-14
21982,2011-09-11,186.0,4,75.0,Seasonal naive (52w),5,2011-08-14
22086,2011-08-21,36.0,1,19.0,Seasonal naive (52w),5,2011-08-14
22086,2011-08-28,28.0,2,27.0,Seasonal naive (52w),5,2011-08-14
22086,2011-09-04,192.0,3,3.0,Seasonal naive (52w),5,2011-08-14
22086,2011-09-11,495.0,4,12.0,Seasonal naive (52w),5,2011-08-14
22151,2011-08-21,507.0,1,327.0,Seasonal naive (52w),5,2011-08-14
22151,2011-08-28,96.0,2,380.0,Seasonal naive (52w),5,2011-08-14
22151,2011-09-04,106.0,3,293.0,Seasonal naive (52w),5,2011-08-14
22151,2011-09-11,649.0,4,773.0,Seasonal naive (52w),5,2011-08-14
22178,2011-08-21,318.0,1,235.0,Seasonal naive (52w),5,2011-08-14
22178,2011-08-28,456.0,2,102.0,Seasonal naive (52w),5,2011-08-14
22178,2011-09-04,493.0,3,129.0,Seasonal naive (52w),5,2011-08-14
22178,2011-09-11,230.0,4,240.0,Seasonal naive (52w),5,2011-08-14
22197,2011-08-21,518.0,1,1025.0,Seasonal naive (52w),5,2011-08-14
22197,2011-08-28,826.0,2,880.0,Seasonal naive (52w),5,2011-08-14
22197,2011-09-04,956.0,3,135.0,Seasonal naive (52w),5,2011-08-14
22197,2011-09-11,516.0,4,270.0,Seasonal naive (52w),5,2011-08-14
22355,2011-08-21,183.0,1,131.0,Seasonal naive (52w),5,2011-08-14
22355,2011-08-28,432.0,2,276.0,Seasonal naive (52w),5,2011-08-14
22355,2011-09-04,261.0,3,541.0,Seasonal naive (52w),5,2011-08-14
22355,2011-09-11,229.0,4,426.0,Seasonal naive (52w),5,2011-08-14
22386,2011-08-21,586.0,1,677.0,Seasonal naive (52w),5,2011-08-14
22386,2011-08-28,619.0,2,338.0,Seasonal naive (52w),5,2011-08-14
22386,2011-09-04,248.0,3,652.0,Seasonal naive (52w),5,2011-08-14
22386,2011-09-11,657.0,4,617.0,Seasonal naive (52w),5,2011-08-14
22411,2011-08-21,363.0,1,356.0,Seasonal naive (52w),5,2011-08-14
22411,2011-08-28,312.0,2,266.0,Seasonal naive (52w),5,2011-08-14
22411,2011-09-04,155.0,3,433.0,Seasonal naive (52w),5,2011-08-14
22411,2011-09-11,284.0,4,509.0,Seasonal naive (52w),5,2011-08-14
22423,2011-08-21,210.0,1,196.0,Seasonal naive (52w),5,2011-08-14
22423,2011-08-28,242.0,2,263.0,Seasonal naive (52w),5,2011-08-14
22423,2011-09-04,147.0,3,449.0,Seasonal naive (52w),5,2011-08-14
22423,2011-09-11,150.0,4,300.0,Seasonal naive (52w),5,2011-08-14
22469,2011-08-21,78.0,1,455.0,Seasonal naive (52w),5,2011-08-14
22469,2011-08-28,117.0,2,482.0,Seasonal naive (52w),5,2011-08-14
22469,2011-09-04,130.0,3,88.0,Seasonal naive (52w),5,2011-08-14
22469,2011-09-11,237.0,4,0.0,Seasonal naive (52w),5,2011-08-14
22492,2011-08-21,792.0,1,830.0,Seasonal naive (52w),5,2011-08-14
22492,2011-08-28,324.0,2,253.0,Seasonal naive (52w),5,2011-08-14
22492,2011-09-04,1336.0,3,73.0,Seasonal naive (52w),5,2011-08-14
22492,2011-09-11,192.0,4,1542.0,Seasonal naive (52w),5,2011-08-14
22616,2011-08-21,149.0,1,162.0,Seasonal naive (52w),5,2011-08-14
22616,2011-08-28,413.0,2,745.0,Seasonal naive (52w),5,2011-08-14
22616,2011-09-04,485.0,3,9.0,Seasonal naive (52w),5,2011-08-14
22616,2011-09-11,76.0,4,70.0,Seasonal naive (52w),5,2011-08-14
22952,2011-08-21,299.0,1,0.0,Seasonal naive (52w),5,2011-08-14
22952,2011-08-28,118.0,2,0.0,Seasonal naive (52w),5,2011-08-14
22952,2011-09-04,470.0,3,0.0,Seasonal naive (52w),5,2011-08-14
22952,2011-09-11,723.0,4,0.0,Seasonal naive (52w),5,2011-08-14
23084,2011-08-21,1.0,1,0.0,Seasonal naive (52w),5,2011-08-14
23084,2011-08-28,768.0,2,0.0,Seasonal naive (52w),5,2011-08-14
23084,2011-09-04,1161.0,3,0.0,Seasonal naive (52w),5,2011-08-14
23084,2011-09-11,10.0,4,0.0,Seasonal naive (52w),5,2011-08-14
23166,2011-08-21,141.0,1,0.0,Seasonal naive (52w),5,2011-08-14
23166,2011-08-28,82.0,2,0.0,Seasonal naive (52w),5,2011-08-14
23166,2011-09-04,24.0,3,0.0,Seasonal naive (52w),5,2011-08-14
23166,2011-09-11,129.0,4,0.0,Seasonal naive (52w),5,2011-08-14
23843,2011-08-21,0.0,1,0.0,Seasonal naive (52w),5,2011-08-14
23843,2011-08-28,0.0,2,0.0,Seasonal naive (52w),5,2011-08-14
23843,2011-09-04,0.0,3,0.0,Seasonal naive (52w),5,2011-08-14
23843,2011-09-11,0.0,4,0.0,Seasonal naive (52w),5,2011-08-14
47566,2011-08-21,402.0,1,351.0,Seasonal naive (52w),5,2011-08-14
47566,2011-08-28,471.0,2,9.0,Seasonal naive (52w),5,2011-08-14
47566,2011-09-04,207.0,3,8.0,Seasonal naive (52w),5,2011-08-14
47566,2011-09-11,300.0,4,6.0,Seasonal naive (52w),5,2011-08-14
71459,2011-08-21,216.0,1,222.0,Seasonal naive (52w),5,2011-08-14
71459,2011-08-28,120.0,2,164.0,Seasonal naive (52w),5,2011-08-14
71459,2011-09-04,100.0,3,348.0,Seasonal naive (52w),5,2011-08-14
71459,2011-09-11,340.0,4,1460.0,Seasonal naive (52w),5,2011-08-14
84077,2011-08-21,528.0,1,816.0,Seasonal naive (52w),5,2011-08-14
84077,2011-08-28,1056.0,2,246.0,Seasonal naive (52w),5,2011-08-14
84077,2011-09-04,290.0,3,1920.0,Seasonal naive (52w),5,2011-08-14
84077,2011-09-11,432.0,4,865.0,Seasonal naive (52w),5,2011-08-14
84347,2011-08-21,17.0,1,36.0,Seasonal naive (52w),5,2011-08-14
84347,2011-08-28,18.0,2,60.0,Seasonal naive (52w),5,2011-08-14
84347,2011-09-04,64.0,3,1943.0,Seasonal naive (52w),5,2011-08-14
84347,2011-09-11,56.0,4,156.0,Seasonal naive (52w),5,2011-08-14
84568,2011-08-21,0.0,1,41.0,Seasonal naive (52w),5,2011-08-14
84568,2011-08-28,0.0,2,26.0,Seasonal naive (52w),5,2011-08-14
84568,2011-09-04,1532.0,3,65.0,Seasonal naive (52w),5,2011-08-14
84568,2011-09-11,45.0,4,369.0,Seasonal naive (52w),5,2011-08-14
84755,2011-08-21,204.0,1,552.0,Seasonal naive (52w),5,2011-08-14
84755,2011-08-28,464.0,2,352.0,Seasonal naive (52w),5,2011-08-14
84755,2011-09-04,272.0,3,436.0,Seasonal naive (52w),5,2011-08-14
84755,2011-09-11,380.0,4,336.0,Seasonal naive (52w),5,2011-08-14
84879,2011-08-21,556.0,1,664.0,Seasonal naive (52w),5,2011-08-14
84879,2011-08-28,850.0,2,1000.0,Seasonal naive (52w),5,2011-08-14
84879,2011-09-04,216.0,3,963.0,Seasonal naive (52w),5,2011-08-14
84879,2011-09-11,488.0,4,387.0,Seasonal naive (52w),5,2011-08-14
84946,2011-08-21,540.0,1,303.0,Seasonal naive (52w),5,2011-08-14
84946,2011-08-28,264.0,2,137.0,Seasonal naive (52w),5,2011-08-14
84946,2011-09-04,184.0,3,343.0,Seasonal naive (52w),5,2011-08-14
84946,2011-09-11,271.0,4,469.0,Seasonal naive (52w),5,2011-08-14
84970S,2011-08-21,76.0,1,328.0,Seasonal naive (52w),5,2011-08-14
84970S,2011-08-28,99.0,2,265.0,Seasonal naive (52w),5,2011-08-14
84970S,2011-09-04,119.0,3,677.0,Seasonal naive (52w),5,2011-08-14
84970S,2011-09-11,97.0,4,193.0,Seasonal naive (52w),5,2011-08-14
84991,2011-08-21,648.0,1,940.0,Seasonal naive (52w),5,2011-08-14
84991,2011-08-28,155.0,2,365.0,Seasonal naive (52w),5,2011-08-14
84991,2011-09-04,141.0,3,419.0,Seasonal naive (52w),5,2011-08-14
84991,2011-09-11,910.0,4,889.0,Seasonal naive (52w),5,2011-08-14
84992,2011-08-21,89.0,1,930.0,Seasonal naive (52w),5,2011-08-14
84992,2011-08-28,126.0,2,89.0,Seasonal naive (52w),5,2011-08-14
84992,2011-09-04,192.0,3,157.0,Seasonal naive (52w),5,2011-08-14
84992,2011-09-11,207.0,4,193.0,Seasonal naive (52w),5,2011-08-14
85099B,2011-08-21,1356.0,1,189.0,Seasonal naive (52w),5,2011-08-14
85099B,2011-08-28,1518.0,2,1.0,Seasonal naive (52w),5,2011-08-14
85099B,2011-09-04,717.0,3,1898.0,Seasonal naive (52w),5,2011-08-14
85099B,2011-09-11,556.0,4,1313.0,Seasonal naive (52w),5,2011-08-14
85099C,2011-08-21,333.0,1,424.0,Seasonal naive (52w),5,2011-08-14
85099C,2011-08-28,132.0,2,372.0,Seasonal naive (52w),5,2011-08-14
85099C,2011-09-04,264.0,3,423.0,Seasonal naive (52w),5,2011-08-14
85099C,2011-09-11,439.0,4,434.0,Seasonal naive (52w),5,2011-08-14
85099F,2011-08-21,328.0,1,429.0,Seasonal naive (52w),5,2011-08-14
85099F,2011-08-28,872.0,2,434.0,Seasonal naive (52w),5,2011-08-14
85099F,2011-09-04,278.0,3,826.0,Seasonal naive (52w),5,2011-08-14
85099F,2011-09-11,189.0,4,563.0,Seasonal naive (52w),5,2011-08-14
85123A,2011-08-21,297.0,1,1686.0,Seasonal naive (52w),5,2011-08-14
85123A,2011-08-28,775.0,2,1118.0,Seasonal naive (52w),5,2011-08-14
85123A,2011-09-04,396.0,3,882.0,Seasonal naive (52w),5,2011-08-14
85123A,2011-09-11,449.0,4,914.0,Seasonal naive (52w),5,2011-08-14
15036,2011-08-21,60.0,1,589.75,Moving average (4w),5,2011-08-14
15036,2011-08-28,60.0,2,589.75,Moving average (4w),5,2011-08-14
15036,2011-09-04,181.0,3,589.75,Moving average (4w),5,2011-08-14
15036,2011-09-11,215.0,4,589.75,Moving average (4w),5,2011-08-14
16014,2011-08-21,1.0,1,2.5,Moving average (4w),5,2011-08-14
16014,2011-08-28,2054.0,2,2.5,Moving average (4w),5,2011-08-14
16014,2011-09-04,0.0,3,2.5,Moving average (4w),5,2011-08-14
16014,2011-09-11,1020.0,4,2.5,Moving average (4w),5,2011-08-14
17003,2011-08-21,78.0,1,182.0,Moving average (4w),5,2011-08-14
17003,2011-08-28,940.0,2,182.0,Moving average (4w),5,2011-08-14
17003,2011-09-04,291.0,3,182.0,Moving average (4w),5,2011-08-14
17003,2011-09-11,180.0,4,182.0,Moving average (4w),5,2011-08-14
20724,2011-08-21,331.0,1,388.75,Moving average (4w),5,2011-08-14
20724,2011-08-28,562.0,2,388.75,Moving average (4w),5,2011-08-14
20724,2011-09-04,120.0,3,388.75,Moving average (4w),5,2011-08-14
20724,2011-09-11,580.0,4,388.75,Moving average (4w),5,2011-08-14
20725,2011-08-21,433.0,1,577.25,Moving average (4w),5,2011-08-14
20725,2011-08-28,341.0,2,577.25,Moving average (4w),5,2011-08-14
20725,2011-09-04,202.0,3,577.25,Moving average (4w),5,2011-08-14
20725,2011-09-11,524.0,4,577.25,Moving average (4w),5,2011-08-14
20727,2011-08-21,275.0,1,351.75,Moving average (4w),5,2011-08-14
20727,2011-08-28,417.0,2,351.75,Moving average (4w),5,2011-08-14
20727,2011-09-04,187.0,3,351.75,Moving average (4w),5,2011-08-14
20727,2011-09-11,277.0,4,351.75,Moving average (4w),5,2011-08-14
21080,2011-08-21,162.0,1,185.0,Moving average (4w),5,2011-08-14
21080,2011-08-28,294.0,2,185.0,Moving average (4w),5,2011-08-14
21080,2011-09-04,194.0,3,185.0,Moving average (4w),5,2011-08-14
21080,2011-09-11,246.0,4,185.0,Moving average (4w),5,2011-08-14
21212,2011-08-21,1650.0,1,549.5,Moving average (4w),5,2011-08-14
21212,2011-08-28,508.0,2,549.5,Moving average (4w),5,2011-08-14
21212,2011-09-04,459.0,3,549.5,Moving average (4w),5,2011-08-14
21212,2011-09-11,712.0,4,549.5,Moving average (4w),5,2011-08-14
21213,2011-08-21,852.0,1,180.0,Moving average (4w),5,2011-08-14
21213,2011-08-28,231.0,2,180.0,Moving average (4w),5,2011-08-14
21213,2011-09-04,219.0,3,180.0,Moving average (4w),5,2011-08-14
21213,2011-09-11,800.0,4,180.0,Moving average (4w),5,2011-08-14
21232,2011-08-21,112.0,1,133.0,Moving average (4w),5,2011-08-14
21232,2011-08-28,149.0,2,133.0,Moving average (4w),5,2011-08-14
21232,2011-09-04,74.0,3,133.0,Moving average (4w),5,2011-08-14
21232,2011-09-11,287.0,4,133.0,Moving average (4w),5,2011-08-14
21498,2011-08-21,100.0,1,218.75,Moving average (4w),5,2011-08-14
21498,2011-08-28,100.0,2,218.75,Moving average (4w),5,2011-08-14
21498,2011-09-04,50.0,3,218.75,Moving average (4w),5,2011-08-14
21498,2011-09-11,275.0,4,218.75,Moving average (4w),5,2011-08-14
21731,2011-08-21,535.0,1,486.5,Moving average (4w),5,2011-08-14
21731,2011-08-28,121.0,2,486.5,Moving average (4w),5,2011-08-14
21731,2011-09-04,108.0,3,486.5,Moving average (4w),5,2011-08-14
21731,2011-09-11,303.0,4,486.5,Moving average (4w),5,2011-08-14
21790,2011-08-21,177.0,1,266.5,Moving average (4w),5,2011-08-14
21790,2011-08-28,139.0,2,266.5,Moving average (4w),5,2011-08-14
21790,2011-09-04,311.0,3,266.5,Moving average (4w),5,2011-08-14
21790,2011-09-11,968.0,4,266.5,Moving average (4w),5,2011-08-14
21915,2011-08-21,336.0,1,413.75,Moving average (4w),5,2011-08-14
21915,2011-08-28,366.0,2,413.75,Moving average (4w),5,2011-08-14
21915,2011-09-04,1621.0,3,413.75,Moving average (4w),5,2011-08-14
21915,2011-09-11,262.0,4,413.75,Moving average (4w),5,2011-08-14
21931,2011-08-21,415.0,1,304.5,Moving average (4w),5,2011-08-14
21931,2011-08-28,356.0,2,304.5,Moving average (4w),5,2011-08-14
21931,2011-09-04,312.0,3,304.5,Moving average (4w),5,2011-08-14
21931,2011-09-11,276.0,4,304.5,Moving average (4w),5,2011-08-14
21975,2011-08-21,872.0,1,187.5,Moving average (4w),5,2011-08-14
21975,2011-08-28,260.0,2,187.5,Moving average (4w),5,2011-08-14
21975,2011-09-04,82.0,3,187.5,Moving average (4w),5,2011-08-14
21975,2011-09-11,385.0,4,187.5,Moving average (4w),5,2011-08-14
21977,2011-08-21,879.0,1,648.0,Moving average (4w),5,2011-08-14
21977,2011-08-28,876.0,2,648.0,Moving average (4w),5,2011-08-14
21977,2011-09-04,205.0,3,648.0,Moving average (4w),5,2011-08-14
21977,2011-09-11,664.0,4,648.0,Moving average (4w),5,2011-08-14
21980,2011-08-21,88.0,1,114.25,Moving average (4w),5,2011-08-14
21980,2011-08-28,5.0,2,114.25,Moving average (4w),5,2011-08-14
21980,2011-09-04,108.0,3,114.25,Moving average (4w),5,2011-08-14
21980,2011-09-11,362.0,4,114.25,Moving average (4w),5,2011-08-14
21981,2011-08-21,84.0,1,71.5,Moving average (4w),5,2011-08-14
21981,2011-08-28,74.0,2,71.5,Moving average (4w),5,2011-08-14
21981,2011-09-04,126.0,3,71.5,Moving average (4w),5,2011-08-14
21981,2011-09-11,207.0,4,71.5,Moving average (4w),5,2011-08-14
21982,2011-08-21,79.0,1,100.75,Moving average (4w),5,2011-08-14
21982,2011-08-28,113.0,2,100.75,Moving average (4w),5,2011-08-14
21982,2011-09-04,28.0,3,100.75,Moving average (4w),5,2011-08-14
21982,2011-09-11,186.0,4,100.75,Moving average (4w),5,2011-08-14
22086,2011-08-21,36.0,1,155.5,Moving average (4w),5,2011-08-14
22086,2011-08-28,28.0,2,155.5,Moving average (4w),5,2011-08-14
22086,2011-09-04,192.0,3,155.5,Moving average (4w),5,2011-08-14
22086,2011-09-11,495.0,4,155.5,Moving average (4w),5,2011-08-14
22151,2011-08-21,507.0,1,555.5,Moving average (4w),5,2011-08-14
22151,2011-08-28,96.0,2,555.5,Moving average (4w),5,2011-08-14
22151,2011-09-04,106.0,3,555.5,Moving average (4w),5,2011-08-14
22151,2011-09-11,649.0,4,555.5,Moving average (4w),5,2011-08-14
22178,2011-08-21,318.0,1,475.0,Moving average (4w),5,2011-08-14
22178,2011-08-28,456.0,2,475.0,Moving average (4w),5,2011-08-14
22178,2011-09-04,493.0,3,475.0,Moving average (4w),5,2011-08-14
22178,2011-09-11,230.0,4,475.0,Moving average (4w),5,2011-08-14
22197,2011-08-21,518.0,1,1242.5,Moving average (4w),5,2011-08-14
22197,2011-08-28,826.0,2,1242.5,Moving average (4w),5,2011-08-14
22197,2011-09-04,956.0,3,1242.5,Moving average (4w),5,2011-08-14
22197,2011-09-11,516.0,4,1242.5,Moving average (4w),5,2011-08-14
22355,2011-08-21,183.0,1,336.5,Moving average (4w),5,2011-08-14
22355,2011-08-28,432.0,2,336.5,Moving average (4w),5,2011-08-14
22355,2011-09-04,261.0,3,336.5,Moving average (4w),5,2011-08-14
22355,2011-09-11,229.0,4,336.5,Moving average (4w),5,2011-08-14
22386,2011-08-21,586.0,1,410.75,Moving average (4w),5,2011-08-14
22386,2011-08-28,619.0,2,410.75,Moving average (4w),5,2011-08-14
22386,2011-09-04,248.0,3,410.75,Moving average (4w),5,2011-08-14
22386,2011-09-11,657.0,4,410.75,Moving average (4w),5,2011-08-14
22411,2011-08-21,363.0,1,270.5,Moving average (4w),5,2011-08-14
22411,2011-08-28,312.0,2,270.5,Moving average (4w),5,2011-08-14
22411,2011-09-04,155.0,3,270.5,Moving average (4w),5,2011-08-14
22411,2011-09-11,284.0,4,270.5,Moving average (4w),5,2011-08-14
22423,2011-08-21,210.0,1,260.25,Moving average (4w),5,2011-08-14
22423,2011-08-28,242.0,2,260.25,Moving average (4w),5,2011-08-14
22423,2011-09-04,147.0,3,260.25,Moving average (4w),5,2011-08-14
22423,2011-09-11,150.0,4,260.25,Moving average (4w),5,2011-08-14
22469,2011-08-21,78.0,1,193.75,Moving average (4w),5,2011-08-14
22469,2011-08-28,117.0,2,193.75,Moving average (4w),5,2011-08-14
22469,2011-09-04,130.0,3,193.75,Moving average (4w),5,2011-08-14
22469,2011-09-11,237.0,4,193.75,Moving average (4w),5,2011-08-14
22492,2011-08-21,792.0,1,279.75,Moving average (4w),5,2011-08-14
22492,2011-08-28,324.0,2,279.75,Moving average (4w),5,2011-08-14
22492,2011-09-04,1336.0,3,279.75,Moving average (4w),5,2011-08-14
22492,2011-09-11,192.0,4,279.75,Moving average (4w),5,2011-08-14
22616,2011-08-21,149.0,1,740.25,Moving average (4w),5,2011-08-14
22616,2011-08-28,413.0,2,740.25,Moving average (4w),5,2011-08-14
22616,2011-09-04,485.0,3,740.25,Moving average (4w),5,2011-08-14
22616,2011-09-11,76.0,4,740.25,Moving average (4w),5,2011-08-14
22952,2011-08-21,299.0,1,317.25,Moving average (4w),5,2011-08-14
22952,2011-08-28,118.0,2,317.25,Moving average (4w),5,2011-08-14
22952,2011-09-04,470.0,3,317.25,Moving average (4w),5,2011-08-14
22952,2011-09-11,723.0,4,317.25,Moving average (4w),5,2011-08-14
23084,2011-08-21,1.0,1,7.75,Moving average (4w),5,2011-08-14
23084,2011-08-28,768.0,2,7.75,Moving average (4w),5,2011-08-14
23084,2011-09-04,1161.0,3,7.75,Moving average (4w),5,2011-08-14
23084,2011-09-11,10.0,4,7.75,Moving average (4w),5,2011-08-14
23166,2011-08-21,141.0,1,185.5,Moving average (4w),5,2011-08-14
23166,2011-08-28,82.0,2,185.5,Moving average (4w),5,2011-08-14
23166,2011-09-04,24.0,3,185.5,Moving average (4w),5,2011-08-14
23166,2011-09-11,129.0,4,185.5,Moving average (4w),5,2011-08-14
23843,2011-08-21,0.0,1,0.0,Moving average (4w),5,2011-08-14
23843,2011-08-28,0.0,2,0.0,Moving average (4w),5,2011-08-14
23843,2011-09-04,0.0,3,0.0,Moving average (4w),5,2011-08-14
23843,2011-09-11,0.0,4,0.0,Moving average (4w),5,2011-08-14
47566,2011-08-21,402.0,1,554.0,Moving average (4w),5,2011-08-14
47566,2011-08-28,471.0,2,554.0,Moving average (4w),5,2011-08-14
47566,2011-09-04,207.0,3,554.0,Moving average (4w),5,2011-08-14
47566,2011-09-11,300.0,4,554.0,Moving average (4w),5,2011-08-14
71459,2011-08-21,216.0,1,232.0,Moving average (4w),5,2011-08-14
71459,2011-08-28,120.0,2,232.0,Moving average (4w),5,2011-08-14
71459,2011-09-04,100.0,3,232.0,Moving average (4w),5,2011-08-14
71459,2011-09-11,340.0,4,232.0,Moving average (4w),5,2011-08-14
84077,2011-08-21,528.0,1,556.0,Moving average (4w),5,2011-08-14
84077,2011-08-28,1056.0,2,556.0,Moving average (4w),5,2011-08-14
84077,2011-09-04,290.0,3,556.0,Moving average (4w),5,2011-08-14
84077,2011-09-11,432.0,4,556.0,Moving average (4w),5,2011-08-14
84347,2011-08-21,17.0,1,6.5,Moving average (4w),5,2011-08-14
84347,2011-08-28,18.0,2,6.5,Moving average (4w),5,2011-08-14
84347,2011-09-04,64.0,3,6.5,Moving average (4w),5,2011-08-14
84347,2011-09-11,56.0,4,6.5,Moving average (4w),5,2011-08-14
84568,2011-08-21,0.0,1,1200.75,Moving average (4w),5,2011-08-14
84568,2011-08-28,0.0,2,1200.75,Moving average (4w),5,2011-08-14
84568,2011-09-04,1532.0,3,1200.75,Moving average (4w),5,2011-08-14
84568,2011-09-11,45.0,4,1200.75,Moving average (4w),5,2011-08-14
84755,2011-08-21,204.0,1,435.5,Moving average (4w),5,2011-08-14
84755,2011-08-28,464.0,2,435.5,Moving average (4w),5,2011-08-14
84755,2011-09-04,272.0,3,435.5,Moving average (4w),5,2011-08-14
84755,2011-09-11,380.0,4,435.5,Moving average (4w),5,2011-08-14
84879,2011-08-21,556.0,1,1530.0,Moving average (4w),5,2011-08-14
84879,2011-08-28,850.0,2,1530.0,Moving average (4w),5,2011-08-14
84879,2011-09-04,216.0,3,1530.0,Moving average (4w),5,2011-08-14
84879,2011-09-11,488.0,4,1530.0,Moving average (4w),5,2011-08-14
84946,2011-08-21,540.0,1,354.5,Moving average (4w),5,2011-08-14
84946,2011-08-28,264.0,2,354.5,Moving average (4w),5,2011-08-14
84946,2011-09-04,184.0,3,354.5,Moving average (4w),5,2011-08-14
84946,2011-09-11,271.0,4,354.5,Moving average (4w),5,2011-08-14
84970S,2011-08-21,76.0,1,127.0,Moving average (4w),5,2011-08-14
84970S,2011-08-28,99.0,2,127.0,Moving average (4w),5,2011-08-14
84970S,2011-09-04,119.0,3,127.0,Moving average (4w),5,2011-08-14
84970S,2011-09-11,97.0,4,127.0,Moving average (4w),5,2011-08-14
84991,2011-08-21,648.0,1,278.5,Moving average (4w),5,2011-08-14
84991,2011-08-28,155.0,2,278.5,Moving average (4w),5,2011-08-14
84991,2011-09-04,141.0,3,278.5,Moving average (4w),5,2011-08-14
84991,2011-09-11,910.0,4,278.5,Moving average (4w),5,2011-08-14
84992,2011-08-21,89.0,1,173.25,Moving average (4w),5,2011-08-14
84992,2011-08-28,126.0,2,173.25,Moving average (4w),5,2011-08-14
84992,2011-09-04,192.0,3,173.25,Moving average (4w),5,2011-08-14
84992,2011-09-11,207.0,4,173.25,Moving average (4w),5,2011-08-14
85099B,2011-08-21,1356.0,1,924.0,Moving average (4w),5,2011-08-14
85099B,2011-08-28,1518.0,2,924.0,Moving average (4w),5,2011-08-14
85099B,2011-09-04,717.0,3,924.0,Moving average (4w),5,2011-08-14
85099B,2011-09-11,556.0,4,924.0,Moving average (4w),5,2011-08-14
85099C,2011-08-21,333.0,1,225.0,Moving average (4w),5,2011-08-14
85099C,2011-08-28,132.0,2,225.0,Moving average (4w),5,2011-08-14
85099C,2011-09-04,264.0,3,225.0,Moving average (4w),5,2011-08-14
85099C,2011-09-11,439.0,4,225.0,Moving average (4w),5,2011-08-14
85099F,2011-08-21,328.0,1,360.25,Moving average (4w),5,2011-08-14
85099F,2011-08-28,872.0,2,360.25,Moving average (4w),5,2011-08-14
85099F,2011-09-04,278.0,3,360.25,Moving average (4w),5,2011-08-14
85099F,2011-09-11,189.0,4,360.25,Moving average (4w),5,2011-08-14
85123A,2011-08-21,297.0,1,606.75,Moving average (4w),5,2011-08-14
85123A,2011-08-28,775.0,2,606.75,Moving average (4w),5,2011-08-14
85123A,2011-09-04,396.0,3,606.75,Moving average (4w),5,2011-08-14
